5.000000E-02	-3.000000E+00	0.000000E+00
5.000000E-02	-2.000000E+00	0.000000E+00
5.000000E-02	-1.500000E+00	1.337149E+15
5.000000E-02	-1.000000E+00	4.932146E+14
5.000000E-02	-5.000000E-01	2.203628E+14
5.000000E-02	0.000000E+00	1.315710E+14
5.000000E-02	5.000000E-01	2.427119E+14
5.000000E-02	1.000000E+00	0.000000E+00
5.000000E-02	2.000000E+00	0.000000E+00
5.000000E-02	3.000000E+00	0.000000E+00
1.000000E-01	-3.000000E+00	0.000000E+00
1.000000E-01	-2.000000E+00	0.000000E+00
1.000000E-01	-1.500000E+00	3.858881E+15
1.000000E-01	-1.000000E+00	1.097623E+15
1.000000E-01	-5.000000E-01	5.568751E+14
1.000000E-01	0.000000E+00	3.424546E+14
1.000000E-01	5.000000E-01	6.414171E+14
1.000000E-01	1.000000E+00	0.000000E+00
1.000000E-01	2.000000E+00	0.000000E+00
1.000000E-01	3.000000E+00	0.000000E+00
2.000000E-01	-3.000000E+00	0.000000E+00
2.000000E-01	-2.000000E+00	1.233138E+15
2.000000E-01	-1.500000E+00	1.106042E+16
2.000000E-01	-1.000000E+00	3.101524E+15
2.000000E-01	-5.000000E-01	1.713543E+15
2.000000E-01	0.000000E+00	1.090327E+15
2.000000E-01	5.000000E-01	2.045208E+15
2.000000E-01	1.000000E+00	0.000000E+00
2.000000E-01	2.000000E+00	0.000000E+00
2.000000E-01	3.000000E+00	0.000000E+00
3.000000E-01	-3.000000E+00	0.000000E+00
3.000000E-01	-2.000000E+00	6.500535E+15
3.000000E-01	-1.500000E+00	8.734954E+15
3.000000E-01	-1.000000E+00	3.666567E+15
3.000000E-01	-5.000000E-01	2.192273E+15
3.000000E-01	0.000000E+00	1.425832E+15
3.000000E-01	5.000000E-01	2.624860E+15
3.000000E-01	1.000000E+00	0.000000E+00
3.000000E-01	2.000000E+00	0.000000E+00
3.000000E-01	3.000000E+00	0.000000E+00
4.000000E-01	-3.000000E+00	0.000000E+00
4.000000E-01	-2.000000E+00	7.447333E+15
4.000000E-01	-1.500000E+00	7.722870E+15
4.000000E-01	-1.000000E+00	3.889804E+15
4.000000E-01	-5.000000E-01	2.417388E+15
4.000000E-01	0.000000E+00	1.636232E+15
4.000000E-01	5.000000E-01	2.865439E+15
4.000000E-01	1.000000E+00	0.000000E+00
4.000000E-01	2.000000E+00	0.000000E+00
4.000000E-01	3.000000E+00	0.000000E+00
5.000000E-01	-3.000000E+00	0.000000E+00
5.000000E-01	-2.000000E+00	3.553417E+15
5.000000E-01	-1.500000E+00	7.024076E+15
5.000000E-01	-1.000000E+00	3.878400E+15
5.000000E-01	-5.000000E-01	2.513104E+15
5.000000E-01	0.000000E+00	1.718814E+15
5.000000E-01	5.000000E-01	2.867583E+15
5.000000E-01	1.000000E+00	0.000000E+00
5.000000E-01	2.000000E+00	0.000000E+00
5.000000E-01	3.000000E+00	0.000000E+00
6.000000E-01	-3.000000E+00	0.000000E+00
6.000000E-01	-2.000000E+00	9.788000E+14
6.000000E-01	-1.500000E+00	7.109386E+15
6.000000E-01	-1.000000E+00	3.806759E+15
6.000000E-01	-5.000000E-01	2.540240E+15
6.000000E-01	0.000000E+00	1.813421E+15
6.000000E-01	5.000000E-01	2.736125E+15
6.000000E-01	1.000000E+00	0.000000E+00
6.000000E-01	2.000000E+00	0.000000E+00
6.000000E-01	3.000000E+00	0.000000E+00
7.000000E-01	-3.000000E+00	0.000000E+00
7.000000E-01	-2.000000E+00	0.000000E+00
7.000000E-01	-1.500000E+00	6.170136E+15
7.000000E-01	-1.000000E+00	3.723843E+15
7.000000E-01	-5.000000E-01	2.497794E+15
7.000000E-01	0.000000E+00	1.884447E+15
7.000000E-01	5.000000E-01	2.514303E+15
7.000000E-01	1.000000E+00	0.000000E+00
7.000000E-01	2.000000E+00	0.000000E+00
7.000000E-01	3.000000E+00	0.000000E+00
8.000000E-01	-3.000000E+00	0.000000E+00
8.000000E-01	-2.000000E+00	0.000000E+00
8.000000E-01	-1.500000E+00	4.631934E+15
8.000000E-01	-1.000000E+00	3.567839E+15
8.000000E-01	-5.000000E-01	2.467506E+15
8.000000E-01	0.000000E+00	1.902059E+15
8.000000E-01	5.000000E-01	2.234658E+15
8.000000E-01	1.000000E+00	0.000000E+00
8.000000E-01	2.000000E+00	0.000000E+00
8.000000E-01	3.000000E+00	0.000000E+00
9.000000E-01	-3.000000E+00	0.000000E+00
9.000000E-01	-2.000000E+00	0.000000E+00
9.000000E-01	-1.500000E+00	3.320534E+15
9.000000E-01	-1.000000E+00	3.442160E+15
9.000000E-01	-5.000000E-01	2.468086E+15
9.000000E-01	0.000000E+00	1.990905E+15
9.000000E-01	5.000000E-01	1.907281E+15
9.000000E-01	1.000000E+00	0.000000E+00
9.000000E-01	2.000000E+00	0.000000E+00
9.000000E-01	3.000000E+00	0.000000E+00
