5.000000E-02	-3.000000E+00	1.029972E+14
5.000000E-02	-2.000000E+00	7.418987E+14
5.000000E-02	-1.500000E+00	9.896062E+14
5.000000E-02	-1.000000E+00	2.928576E+14
5.000000E-02	-5.000000E-01	1.609178E+14
5.000000E-02	0.000000E+00	1.020278E+14
5.000000E-02	5.000000E-01	1.873156E+14
5.000000E-02	1.000000E+00	0.000000E+00
5.000000E-02	2.000000E+00	0.000000E+00
5.000000E-02	3.000000E+00	0.000000E+00
1.000000E-01	-3.000000E+00	3.158831E+14
1.000000E-01	-2.000000E+00	3.238074E+15
1.000000E-01	-1.500000E+00	1.816310E+15
1.000000E-01	-1.000000E+00	7.342237E+14
1.000000E-01	-5.000000E-01	4.244225E+14
1.000000E-01	0.000000E+00	2.723271E+14
1.000000E-01	5.000000E-01	5.132466E+14
1.000000E-01	1.000000E+00	0.000000E+00
1.000000E-01	2.000000E+00	0.000000E+00
1.000000E-01	3.000000E+00	0.000000E+00
2.000000E-01	-3.000000E+00	5.865164E+14
2.000000E-01	-2.000000E+00	1.313499E+16
2.000000E-01	-1.500000E+00	5.107054E+15
2.000000E-01	-1.000000E+00	2.380424E+15
2.000000E-01	-5.000000E-01	1.412827E+15
2.000000E-01	0.000000E+00	9.220369E+14
2.000000E-01	5.000000E-01	1.730828E+15
2.000000E-01	1.000000E+00	0.000000E+00
2.000000E-01	2.000000E+00	0.000000E+00
2.000000E-01	3.000000E+00	0.000000E+00
3.000000E-01	-3.000000E+00	5.005919E+14
3.000000E-01	-2.000000E+00	1.961661E+16
3.000000E-01	-1.500000E+00	6.476928E+15
3.000000E-01	-1.000000E+00	3.243359E+15
3.000000E-01	-5.000000E-01	2.000845E+15
3.000000E-01	0.000000E+00	1.343831E+15
3.000000E-01	5.000000E-01	2.447395E+15
3.000000E-01	1.000000E+00	0.000000E+00
3.000000E-01	2.000000E+00	0.000000E+00
3.000000E-01	3.000000E+00	0.000000E+00
4.000000E-01	-3.000000E+00	2.581244E+14
4.000000E-01	-2.000000E+00	2.265159E+16
4.000000E-01	-1.500000E+00	7.361173E+15
4.000000E-01	-1.000000E+00	3.908366E+15
4.000000E-01	-5.000000E-01	2.438132E+15
4.000000E-01	0.000000E+00	1.641131E+15
4.000000E-01	5.000000E-01	2.970117E+15
4.000000E-01	1.000000E+00	0.000000E+00
4.000000E-01	2.000000E+00	0.000000E+00
4.000000E-01	3.000000E+00	0.000000E+00
5.000000E-01	-3.000000E+00	7.689072E+12
5.000000E-01	-2.000000E+00	1.859217E+16
5.000000E-01	-1.500000E+00	7.813745E+15
5.000000E-01	-1.000000E+00	4.352156E+15
5.000000E-01	-5.000000E-01	2.755701E+15
5.000000E-01	0.000000E+00	1.875174E+15
5.000000E-01	5.000000E-01	3.335495E+15
5.000000E-01	1.000000E+00	0.000000E+00
5.000000E-01	2.000000E+00	0.000000E+00
5.000000E-01	3.000000E+00	0.000000E+00
6.000000E-01	-3.000000E+00	0.000000E+00
6.000000E-01	-2.000000E+00	1.234005E+16
6.000000E-01	-1.500000E+00	7.964089E+15
6.000000E-01	-1.000000E+00	4.651512E+15
6.000000E-01	-5.000000E-01	3.003837E+15
6.000000E-01	0.000000E+00	2.066075E+15
6.000000E-01	5.000000E-01	3.528894E+15
6.000000E-01	1.000000E+00	0.000000E+00
6.000000E-01	2.000000E+00	0.000000E+00
6.000000E-01	3.000000E+00	0.000000E+00
7.000000E-01	-3.000000E+00	0.000000E+00
7.000000E-01	-2.000000E+00	8.844217E+15
7.000000E-01	-1.500000E+00	7.943208E+15
7.000000E-01	-1.000000E+00	4.800646E+15
7.000000E-01	-5.000000E-01	3.152938E+15
7.000000E-01	0.000000E+00	2.194754E+15
7.000000E-01	5.000000E-01	3.636538E+15
7.000000E-01	1.000000E+00	0.000000E+00
7.000000E-01	2.000000E+00	0.000000E+00
7.000000E-01	3.000000E+00	0.000000E+00
8.000000E-01	-3.000000E+00	0.000000E+00
8.000000E-01	-2.000000E+00	6.306332E+15
8.000000E-01	-1.500000E+00	7.801209E+15
8.000000E-01	-1.000000E+00	4.828097E+15
8.000000E-01	-5.000000E-01	3.251779E+15
8.000000E-01	0.000000E+00	2.289245E+15
8.000000E-01	5.000000E-01	3.579444E+15
8.000000E-01	1.000000E+00	0.000000E+00
8.000000E-01	2.000000E+00	0.000000E+00
8.000000E-01	3.000000E+00	0.000000E+00
9.000000E-01	-3.000000E+00	0.000000E+00
9.000000E-01	-2.000000E+00	4.208083E+15
9.000000E-01	-1.500000E+00	7.482846E+15
9.000000E-01	-1.000000E+00	4.799374E+15
9.000000E-01	-5.000000E-01	3.227397E+15
9.000000E-01	0.000000E+00	2.382351E+15
9.000000E-01	5.000000E-01	3.487927E+15
9.000000E-01	1.000000E+00	0.000000E+00
9.000000E-01	2.000000E+00	0.000000E+00
9.000000E-01	3.000000E+00	0.000000E+00
